ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Будник наталья Викторовна,01-013-03-01,судья,назначен,,бессрочно,
Кирилович Александр Иванович,01-010-03-01,судья,назначен,,бессрочно,
Бирюк Зинаида Ивановна,02-000-03-01,заместитель председателя,назначен,,бессрочно,
Максимович Наталья Федоровна,02-022-03-01,судья по административным делам,назначен,,бессрочно,
Мацкевич Галина Антоновна,02-002-03-02,судья,назначен,,бессрочно,
Аземша Татьяна Яковлевна,03-002-03-01,судья,назначен,,бессрочно,
Акуленко Людмила Леонидовна,03-002-03-03,судья,назначен,,бессрочно,
Быков Александр Леонидович,суд Мозырьского района,судья и председатель,назначен,,бессрочно,
Быков Александр Леонидович,суд г.Мозыря,судья,освобожден,,,
Глюза Анатолий Валентинович,03-008-03-01,председатель,назначен,,бессрочно,
Загоровская Валентина Александровна,03-012-03-01,судья и председатель,назначен,,бессрочно,
Кугейко Вячеслав Владимирович,суд г.Мозыря,судья,назначен,,бессрочно,
Кугейко Вячеслав Владимирович,суд Мозырьского района,судья по административным делам,освобожден,,,
Пухлякова Ирина Николаевна,03-002-03-04,судья,назначен,,бессрочно,
Тужик Лариса Леонидовна,суд г.Речицы,судья,назначен,,бессрочно,
Шубич Екатерина Аркадьевна,03-004-03-01,председатель,назначен,,бессрочно,
Голуб Татьяна Николаевна,суд г.Борисова,судья,назначен,,бессрочно,
Ивашкевич Олег Евгеньевич,05-006-03-01,судья,назначен,,бессрочно,
Ефремов Андрей Петрович,06-002-03-01,судья и заместитель председателя,назначен,,бессрочно,
Земцов Игорь Федорович,06-013-03-01,судья,назначен,,бессрочно,
Земцов Игорь Федорович,06-013-03-01,судья по административным делам,освобожден,,,
Разумов Николай Михайлович,06-018-03-01,судья,назначен,,бессрочно,
Савостьянчик Галина Васильевна,суд Ленинского района г.Бобруйска,заместитель председателя,назначен,,бессрочно,
Цикунова Елена Евгеньевна,06-021-03-01,судья,назначен,,бессрочно,



































