ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Веренич Надежда Михайловна,01-009-03-01,судья,назначен,,бессрочно,
Клышпач Инна Петровна,01-002-03-02,судья,назначен,,бессрочно,
Кудрейко Светлана Васильевна,суд г.Барановичи,судья,назначен,,бессрочно,
Слюсарь Светлана Борисовна,01-002-03-02,судья,назначен,,бессрочно,
Слюсарь Светлана Борисовна,01-002-03-02,судья по административным делам,освобожден,,,
Гурко Леонид Николаевич,02-000-03-01,судья,назначен,,бессрочно,
Дашкевич Татьяна Антоновна,02-016-03-01,судья,назначен,,бессрочно,
Лещев Александр Анатольевич,хозяйственный суд Витебской области,судья,назначен,,бессрочно,
Липская Татьяна Владимировна,02-001-03-01,судья и заместитель председателя,назначен,,бессрочно,
Прокопчик Ольга Брониславовна,02-005-03-01,судья,назначен,,бессрочно,
Толопило Надежда Ивановна,02-022-03-01,судья,назначен,,бессрочно,
Чайкин Александр Иванович,02-000-03-01,судья,назначен,,бессрочно,
Романовская Елена Михайловна,03-012-03-01,судья,назначен,,бессрочно,
Романовская Елена Михайловна,03-012-03-01,судья по административным делам,освобожден,,,
Садошенко Сергей Иванович,03-011-03-01,судья,назначен,,бессрочно,
Хорошко Олег Владимирович,03-002-03-02,судья по административным делам,назначен,,бессрочно,
Вердыш Валентин Алексеевич,05-022-03-01,судья по административным делам,назначен,,бессрочно,
Стригалева Нина Михайловна,суд г.Борисова,судья,назначен,,бессрочно,
Дубровщик Татьяна Анатольевна,06-002-03-02,судья по административным делам,назначен,,бессрочно,
Тарабуева Татьяна Валерьевна,суд Первомайского района г.Бобруйска,судья по административным делам,назначен,,бессрочно,
Ананич Елена Николаевна,07-006-03-01,судья,назначен,,бессрочно,
Антоненко Ольга Евгеньевна,07-004-03-01,судья,назначен,,бессрочно,
Лухверчик Елена Николаевна,07-007-03-01,судья,назначен,,бессрочно,
Мисуно Светлана Эдуардовна,07-008-03-01,судья,назначен,,бессрочно,
Федорова Марина Аркадьевна,07-007-03-01,судья,назначен,,бессрочно,

































