ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Кондратьев Сергей Вадимович,Минский межгарнизонный военный суд,заместитель председателя,назначен,,бессрочно,
Аврусевич Василий Степанович,01-010-03-01,судья по административным делам,назначен,,бессрочно,
Аврусевич Василий Степанович,05-004-03-01,судья по административным делам,освобожден,,,
Вашкель Николай Николаевич,02-005-03-01,судья и председатель,назначен,,бессрочно,
Сенченко Вера Петровна,02-006-03-01,судья,назначен,,бессрочно,
Соловьева Зоя Станиславовна,суд г. Орши,судья,назначен,,бессрочно,
Якимов Вячеслав Васильевич,02-006-03-01,судья и председатель,назначен,,бессрочно,
Белоусов Василий Леонидович,03-000-03-01,судья,назначен,,бессрочно,
Бельская Ирина Григорьевна,03-000-03-01,судья,назначен,,бессрочно,
Буянкова Леонора Михайловна,03-000-03-01,судья,назначен,,бессрочно,
Заставнецкая Тамара Николаевна,03-001-03-01,судья по административным делам,назначен,,бессрочно,
Камалыева Зинаида Михайловна,03-000-03-01,судья,назначен,,бессрочно,
Котов Иван Викторович,03-000-03-01,судья,назначен,,бессрочно,
Святко Галина Алексеевна,03-000-03-01,судья,назначен,,бессрочно,
Такварова Ирина Александровна,03-000-03-01,судья,назначен,,бессрочно,
Ткачук Елена Владленовна,03-000-03-01,судья,назначен,,бессрочно,
Тозик Анатолий Николаевич,03-000-03-01,судья,назначен,,бессрочно,
Борейко Валерий Николаевич,04-004-03-01,судья,назначен,,бессрочно,
Готто Алла Леонидовна,суд г.Лиды,судья,назначен,,бессрочно,
Дивнель Леонард Леонардович,04-004-03-01,судья,назначен,,бессрочно,
Овсейчик Мария Николаевна,04-015-03-01,судья,назначен,,бессрочно,
Поболь Владимир Зенонович,04-008-03-01,судья,назначен,,бессрочно,
Сушко Валерий Константинович,04-002-03-02,судья,назначен,,бессрочно,
Туманов Павел Павлович,04-013-03-01,судья,назначен,,бессрочно,
Хведюк Анна Станиславовна,04-018-03-01,судья по административным делам,назначен,,бессрочно,
Циунчик Виктор Иосифович,04-005-03-01,судья,назначен,,бессрочно,
Алехнович Наталья Васильевна,суд г.Борисова,судья,назначен,,бессрочно,
Герасин Анатолий Александрович,05-023-03-01,судья и председатель,назначен,,бессрочно,
Герасин Анатолий Александрович,05-019-03-01,судья,освобожден,,,
Грицель Дмитрий Антонович,суд Минского района и г.Заславля,судья,назначен,,бессрочно,
Грицель Дмитрий Антонович,суд Минского района и г.Заславля,судья по административным делам,освобожден,,,
Долженко Людмила Чеславовна,суд Минского района и г.Заславля,председатель,назначен,,бессрочно,
Долженко Людмила Чеславовна,суд Минского района и г.Заславля,заместитель председателя,освобожден,,,
Дударчик Елена Владимировна,суд г.Молодечно,судья,назначен,,бессрочно,
Ермоленков Федор Федорович,05-000-03-01,судья,назначен,,бессрочно,
Карпович Анатолий Иванович,05-000-03-01,судья,назначен,,бессрочно,
Клещенок Геннадий Федорович,05-000-03-01,судья,назначен,,бессрочно,
Лобан Михаил Михайлович,05-000-03-01,судья,назначен,,бессрочно,
Степаненко Тавифа Васильевна,суд г.Борисова,судья,назначен,,бессрочно,
Степаненко Тавифа Васильевна,суд г.Борисова,заместитель председателя,освобожден,,,
Азаренко Елена Викторовна,06-019-03-01,председатель,назначен,,бессрочно,
Барсук Татьяна Анатольевна,06-000-03-01,судья,назначен,,бессрочно,
Качанова Антонина Васильевна,06-014-03-01,судья,назначен,,бессрочно,
Короленко Татьяна Тимофеевна,суд Ленинского района г.Борисова,судья,назначен,,бессрочно,
Короленко Татьяна Тимофеевна,суд Ленинского района г.Борисова,судья по административным делам,освобожден,,,
Басов Михаил Петрович,05-002-03-01,судья,назначен,,бессрочно,
Василевич Александр Иванович,05-002-03-01,судья,назначен,,бессрочно,


















































