ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Сачевка Иван Васильевич,01-017-03-01,судья,назначен,,бессрочно,
Сачевка Иван Васильевич,01-017-03-01,судья по административным делам,освобожден,,,
Свибович Татьяна Владимировна,01-021-03-01,судья по административным делам,назначен,на время нахождения в социальном отпуске Антончик Натальи Николаевны,на период,
Бондарев Сергей Александрович,02-014-03-01,судья,назначен,,бессрочно,
Бровко Наталья Александровна,02-002-03-03,судья,назначен,,бессрочно,
Власов Сергей Алексеевич,03-002-03-03,судья,назначен,,бессрочно,
Власов Сергей Алексеевич,03-005-03-01,судья,освобожден,,,
Надточей Марина Владимировна,03-002-03-02,судья,назначен,,бессрочно,
Савостянова Людмила Анатольевна,03-010-03-01,заместитель председателя,назначен,,бессрочно,
Бовсук Алла Ивановна,04-002-03-01,судья,назначен,,бессрочно,
Туманов Павел Павлович,04-013-03-01,председатель,назначен,,бессрочно,
Криводубская Елена Анатольевна,суд Минского района и г. Заславля,судья,назначен,,бессрочно,
Кулакова Татьяна Евгеньевна,05-000-03-01,судья,назначен,,бессрочно,
Кулакова Татьяна Евгеньевна,07-008-03-01,судья,освобожден,,,
Фроленкова Лариса Андреевна,05-003-03-01,судья,назначен,,бессрочно,
Мартынова Светлана Алексеевна,06-000-03-01,судья,назначен,,бессрочно,
Мартынова Светлана Алексеевна,суд Центрального района г. Могилева,судья,освобожден,,,
Холодцова Любовь Николаевна,06-000-03-01,судья,назначен,,бессрочно,
Холодцова Любовь Николаевна,06-022-03-01,судья,освобожден,,,
Яковлев Алексей Николаевич,06-002-03-02,судья,назначен,,бессрочно,
Анискевич Руслан Геннадьевич,07-007-03-01,судья,назначен,,бессрочно,
Закурдаев Александр Владимирович,07-001-03-01,судья,назначен,,бессрочно,
Ступень Ирина Владимировна,07-004-03-01,судья и заместитель председателя,назначен,,бессрочно,






























