ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Вербицкий Николай Петрович,суд г.Барановичи,судья,назначен,,бессрочно,
Григорович Николай Федорович,01-000-03-01,судья,назначен,,бессрочно,
Корделюк Валентина Степановна,01-000-03-01,судья,назначен,,бессрочно,
Кулак Сергей Мефодьевич,01-002-03-01,судья,назначен,,бессрочно,
Литовчик Анатолий Амбросьевич,01-000-03-01,судья,назначен,,бессрочно,
Литовчик Анатолий Амбросьевич,01-002-03-02,судья,освобожден,,,
Белоус Ольга Анатольевна,02-004-03-01,судья,назначен,,бессрочно,
Галай Татьяна Яковлевна,суд Оршанского района,судья,назначен,,бессрочно,
Горохова Марина Чеславовна,02-017-03-01,судья,назначен,,бессрочно,
Дегтерева Валентина Николаевна,02-010-03-01,судья,назначен,,бессрочно,
Кашпар Галина Ивановна,02-023-03-01,судья,назначен,,бессрочно,
Коваленок Сергей Владимирович,02-013-03-01,судья,назначен,,бессрочно,
Левченок Петр Владимирович,02-003-03-01,судья,назначен,,бессрочно,
Лисунов Геннадий Михайлович,суд Лепельского района и г.Лепеля,судья,назначен,,бессрочно,
Машарский Олег Александрович,суд г.Полоцка,судья,назначен,,бессрочно,
Острикова Марина Викторовна,02-002-03-03,судья,назначен,,бессрочно,
Синицына Лариса Ивановна,02-002-03-02,судья,назначен,,бессрочно,
Тюменцева Наталья Александровна,суд г.Орши,судья,назначен,,бессрочно,
Каропа Сергей Николаевич,03-000-03-01,судья,назначен,,бессрочно,
Бовсук Алла Ивановна,04-002-03-01,судья,назначен,,бессрочно,
Бовсук Алла Ивановна,04-007-03-01,судья,освобожден,,,
Малявко Майя Евгеньевна,04-001-03-01,судья по административным делам,назначен,,бессрочно,
Сидорчик Игорь Ростиславович,04-001-03-01,судья,назначен,,бессрочно,
Сидорчик Игорь Ростиславович,04-001-03-01,судья по административным делам,освобожден,,,
Войнило Николай Николаевич,05-000-03-01,судья,назначен,,бессрочно,
Мисник Елена Михайловна,05-019-03-01,судья,назначен,,бессрочно,
Гладкий Николай Николаевич,06-000-03-01,судья,назначен,,бессрочно,
Жилина Светлана Петровна,06-000-03-01,судья,назначен,,бессрочно,
Ларина Евгения Ивановна,06-002-03-02,судья,назначен,,бессрочно,


































