ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Дягилев Станислав Анатольевич,02-015-03-01,судья и председатель,назначен,,бессрочно,
Дягилев Станислав Анатольевич,суд г.Полоцка,судья и председатель,освобожден,,,
Егорова Елена Викторовна,02-015-03-01,судья,назначен,,бессрочно,
Егорова Елена Викторовна,суд Полоцкого района,судья,освобожден,,,
Машарский Олег Александрович,02-015-03-01,судья,назначен,,бессрочно,
Машарский Олег Александрович,суд г.Полоцка,судья и заместитель председателя,освобожден,,,
Николаева Лия Петровна,02-015-03-01,судья,назначен,,бессрочно,
Николаева Лия Петровна,суд Полоцкого района,судья по административным делам,освобожден,,,
Плакса Зузанна Ивановна,02-015-03-01,судья,назначен,,бессрочно,
Плакса Зузанна Ивановна,суд Полоцкого района,судья,освобожден,,,
Штуро Раиса Ивановна,02-015-03-01,судья,назначен,,бессрочно,
Штуро Раиса Ивановна,суд г.Полоцка,судья,освобожден,,,
Ермольчик Елена Евгеньевна,03-009-03-01,судья по административным делам,назначен,,бессрочно,
Ермольчик Елена Евгеньевна,суд Жлобинского района и г.Жлобина,судья по административным делам,освобожден,,,
Ласовская Зоя Михайловна,03-009-03-01,судья,назначен,,бессрочно,
Ласовская Зоя Михайловна,суд Жлобинского района и г.Жлобина,судья,освобожден,,,
Малашенко Виктор Сергеевич,03-009-03-01,судья и председатель,назначен,,бессрочно,
Малашенко Виктор Сергеевич,суд Жлобинского района и г.Жлобина,судья и председатель,освобожден,,,
Папеко Лидия Борисовна,03-009-03-01,судья и заместитель председателя,назначен,,бессрочно,
Папеко Лидия Борисовна,суд Жлобинского района и г.Жлобина,судья и заместитель председателя,освобожден,,,
Тимошенко Петр Прохорович,03-009-03-01,судья,назначен,,бессрочно,
Тимошенко Петр Прохорович,суд Жлобинского района и г.Жлобина,судья,освобожден,,,
Халявская Тамара Викторовна,03-009-03-01,судья,назначен,,бессрочно,
Халявская Тамара Викторовна,суд Жлобинского района и г.Жлобина,судья,освобожден,,,
Шевцов Сергей Михайлович,03-009-03-01,судья,назначен,,бессрочно,
Шевцов Сергей Михайлович,суд Жлобинского района и г.Жлобина,судья,освобожден,,,
Шевченко Олег Иванович,03-009-03-01,судья по административным делам,назначен,,бессрочно,
Шевченко Олег Иванович,суд Жлобинского района и г.Жлобина,судья по административным делам,освобожден,,,
Шершнева Инна Яковлевна,03-009-03-01,судья,назначен,,бессрочно,
Шершнева Инна Яковлевна,суд Жлобинского района и г.Жлобина,судья,освобожден,,,
Антошук Иван Маркович,суд Мозырьского района и г.Мозыря,судья и заместитель председателя,назначен,,бессрочно,
Антошук Иван Маркович,суд г. Мозыря,судья,освобожден,,,
Верига Ирина Васильевна,суд Мозырьского района и г.Мозыря,судья и председатель,назначен,,бессрочно,
Верига Ирина Васильевна,суд г. Мозыря,судья и председатель,освобожден,,,
Гончаров Юрий Николаевич,суд Мозырьского района и г.Мозыря,судья,назначен,,бессрочно,
Гончаров Юрий Николаевич,суд г. Мозыря,судья,освобожден,,,
Елисеева Тамара Алексеевна,суд Мозырьского района и г.Мозыря,судья,назначен,,бессрочно,
Елисеева Тамара Алексеевна,суд Мозырьского района,судья,освобожден,,,
Зенченко Михаил Семенович,суд Мозырьского района и г.Мозыря,судья,назначен,,бессрочно,
Зенченко Михаил Семенович,суд г. Мозыря,судья и заместитель председателя,освобожден,,,
Кугейко Вячеслав Владимирович,суд Мозырьского района и г.Мозыря,судья,назначен,,бессрочно,
Кугейко Вячеслав Владимирович,суд г. Мозыря,судья,освобожден,,,
Берестов Василий Васильевич,03-018-03-01,судья,назначен,,бессрочно,
Берестов Василий Васильевич,03-018-03-01,судья,освобожден,,,
Поправкин Андрей Анатольевич,03-018-03-01,судья,назначен,,бессрочно,
Поправкин Андрей Анатольевич,03-018-03-01,судья,освобожден,,,
Пырх Светлана Ивановна,03-018-03-01,судья по административным делам,назначен,,бессрочно,
Пырх Светлана Ивановна,03-018-03-01,судья по административным делам,освобожден,,,
Стрельченко Анатолий Николаевич,03-018-03-01,судья,назначен,,бессрочно,
Стрельченко Анатолий Николаевич,суд г.Речицы,судья,освобожден,,,
Тужик Лариса Леонидовна,03-018-03-01,судья,назначен,,бессрочно,
Тужик Лариса Леонидовна,суд г.Речицы,судья,освобожден,,,
Улога Дмитрий Анатольевич,03-018-03-01,судья по административным делам,назначен,,бессрочно,
Улога Дмитрий Анатольевич,суд г.Речицы,судья по административным делам,освобожден,,,
Шурпо Светлана Сергеевна,03-018-03-01,судья,назначен,,бессрочно,
Шурпо Светлана Сергеевна,суд г.Речицы,судья,освобожден,,,
Алисейко Ирина Александровна,03-020-03-01,судья по административным делам,назначен,,бессрочно,
Алисейко Ирина Александровна,суд Светлогорского района и г.Светлогорска,судья по административным делам,освобожден,,,
Белойчук Наталья Николаевна,03-020-03-01,судья и заместитель председателя,назначен,,бессрочно,
Белойчук Наталья Николаевна,суд Светлогорского района и г.Светлогорска,судья и заместитель председателя,освобожден,,,
Зинкевич Раиса Ивановна,03-020-03-01,судья,назначен,,бессрочно,
Зинкевич Раиса Ивановна,суд Светлогорского района и г.Светлогорска,судья,освобожден,,,
Рожков Александр Филиппович,03-020-03-01,судья,назначен,,бессрочно,
Рожков Александр Филиппович,суд Светлогорского района и г.Светлогорска,судья,освобожден,,,
Романова Надежда Константинова,03-020-03-01,председатель,назначен,,бессрочно,
Романова Надежда Константинова,суд Светлогорского района и г.Светлогорска,председатель,освобожден,,,
Сапоненко Людмила Владимировна,03-020-03-01,судья,назначен,,бессрочно,
Сапоненко Людмила Владимировна,суд Светлогорского района и г.Светлогорска,судья,освобожден,,,
Свидунович Галина Николаевна,03-020-03-01,судья,назначен,,бессрочно,
Свидунович Галина Николаевна,суд Светлогорского района и г.Светлогорска,судья,освобожден,,,
Степанов Владимир Юрьевич,03-020-03-01,судья,назначен,,бессрочно,
Степанов Владимир Юрьевич,суд Светлогорского района и г.Светлогорска,судья,освобожден,,,
Бойса Иосиф Брониславович,суд Лидского района и г.Лиды,судья и председатель,назначен,,бессрочно,
Бойса Иосиф Брониславович,суд Лидского района,судья и председатель,освобожден,,,
Гаврилов Александр Юрьевич,суд Лидского района и г.Лиды,судья,назначен,,бессрочно,
Гаврилов Александр Юрьевич,суд г.Лиды,судья,освобожден,,,
Готто Алла Леонидовна,суд Лидского района и г.Лиды,судья,назначен,,бессрочно,
Готто Алла Леонидовна,суд г.Лиды,судья и заместитель председателя,освобожден,,,
Коваленко Светлана Петровна,суд Лидского района и г.Лиды,судья,назначен,,бессрочно,
Коваленко Светлана Петровна,суд г.Лиды,судья и председатель,освобожден,,,
Кошко Игорь Леонидович,суд Лидского района и г.Лиды,судья,назначен,,бессрочно,
Кошко Игорь Леонидович,суд г.Лиды,судья,освобожден,,,
Лях Татьяна Александровна,суд Лидского района и г.Лиды,судья по административным делам,назначен,,бессрочно,
Лях Татьяна Александровна,суд Лидского района,судья по административным делам,освобожден,,,
Мацук Вячеслав Анатольевич,суд Лидского района и г.Лиды,судья и заместитель председателя,назначен,,бессрочно,
Мацук Вячеслав Анатольевич,суд Лидского района,судья,освобожден,,,
Мишуров Александр Сергеевич,суд Лидского района и г.Лиды,судья по административным делам,назначен,,бессрочно,
Мишуров Александр Сергеевич,суд г.Лиды,судья по административным делам,освобожден,,,
Шевчик Валентин Николаевич,суд Лидского района и г.Лиды,судья,назначен,,бессрочно,
Шевчик Валентин Николаевич,суд г.Лиды,судья,освобожден,,,
Ярмакович Наталия Владимировна,суд Лидского района и г.Лиды,судья,назначен,,бессрочно,
Ярмакович Наталия Владимировна,суд г.Лиды,судья,освобожден,,,
Евхута Владимир Николаевич,04-016-03-01,судья,назначен,,бессрочно,
Евхута Владимир Николаевич,суд Слонимского района и г.Слонима,судья,освобожден,,,
Лихач Андрей Андреевич,04-016-03-01,судья по административным делам,назначен,,бессрочно,
Лихач Андрей Андреевич,суд Слонимского района и г.Слонима,судья по административным делам,освобожден,,,
Медведь Михаил Михайлович,04-016-03-01,судья и председатель,назначен,,бессрочно,
Медведь Михаил Михайлович,суд Слонимского района и г.Слонима,судья и председатель,освобожден,,,
Хаминец Тамара Ивановна,04-016-03-01,судья,назначен,,бессрочно,
Хаминец Тамара Ивановна,суд Слонимского района и г.Слонима,судья,освобожден,,,
Абрамович Ольга Викторовна,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Абрамович Ольга Викторовна,суд г.Борисова,судья,освобожден,,,
Бардович Игорь Михайлович,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Бардович Игорь Михайлович,суд г.Борисова,судья,освобожден,,,
Бачище Елена Валерьевна,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Бачище Елена Валерьевна,суд г.Борисова,судья,освобожден,,,
Болотов Алексей Викторович,суд Борисовского района и г.Борисова,судья по административным делам,назначен,,бессрочно,
Болотов Алексей Викторович,суд г.Борисова,судья по административным делам,освобожден,,,
Болотова Марина Георгиевна,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Болотова Марина Георгиевна,суд Борисовского района,судья,освобожден,,,
Голуб Татьяна Николаевна,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Голуб Татьяна Николаевна,суд г.Борисова,судья,освобожден,,,
Гуров Сергей Викторович,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Гуров Сергей Викторович,суд г.Борисова,судья,освобожден,,,
Конончук Николай Константинович,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Конончук Николай Константинович,суд г.Борисова,судья,освобожден,,,
Микулич Сергей Иванович,суд Борисовского района и г.Борисова,судья и председатель,назначен,,бессрочно,
Микулич Сергей Иванович,суд Борисовского района,судья и председатель,освобожден,,,
Молчанова Лидия Александровна,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Молчанова Лидия Александровна,суд г.Борисова,судья,освобожден,,,
Пуховой Леонид Анатольевич,суд Борисовского района и г.Борисова,судья по административным делам,назначен,,бессрочно,
Пуховой Леонид Анатольевич,суд Борисовского района,судья по административным делам,освобожден,,,
Самцевич Елена Федоровна,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Самцевич Елена Федоровна,суд Борисовского района,судья,освобожден,,,
Семенидо Леонид Анатольевич,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Семенидо Леонид Анатольевич,суд Борисовского района,судья,освобожден,,,
Степаненко Тавифа Васильевна,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Степаненко Тавифа Васильевна,суд г.Борисова,судья,освобожден,,,
Стригалева Нина Михайловна,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Стригалева Нина Михайловна,суд г.Борисова,судья,освобожден,,,
Шелепеня Виктор Викторович,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Шелепеня Виктор Викторович,суд Борисовского района,судья и заместитель председателя,освобожден,,,,
Юдилевич Виктория Петровна,суд Борисовского района и г.Борисова,судья по административным делам,назначен,,бессрочно,
Юдилевич Виктория Петровна,суд г.Борисова,судья по административным делам,освобожден,,,
Абрамович Мария Марьяновна,суд Молодечненского района и г.Молодечно,судья,назначен,,бессрочно,
Абрамович Мария Марьяновна,суд Молодечненского района,судья,освобожден,,,
Боборыкин Владимир Александрович,суд Молодечненского района и г.Молодечно,судья по административным делам,назначен,,бессрочно,
Боборыкин Владимир Александрович,суд г.Молодечно,судья по административным делам,освобожден,,,
Васюта Александр Павлович,суд Молодечненского района и г.Молодечно,судья,назначен,,бессрочно,
Васюта Александр Павлович,суд Молодечненского района,судья,освобожден,,,
Голубев Михаил Георгиевич,суд Молодечненского района и г.Молодечно,судья,назначен,,бессрочно,
Голубев Михаил Георгиевич,суд Молодечненского района,судья,освобожден,,,
Гуд Ольга Васильевна,суд Молодечненского района и г.Молодечно,судья по административным делам,назначен,,бессрочно,
Гуд Ольга Васильевна,суд Молодечненского района,судья по административным делам,освобожден,,,
Дударчик Елена Владимировна,суд Молодечненского района и г.Молодечно,судья,назначен,,бессрочно,
Дударчик Елена Владимировна,суд г.Молодечно,судья,освобожден,,,
Козлов Евгений Викторович,суд Молодечненского района и г.Молодечно,судья,назначен,,бессрочно,
Козлов Евгений Викторович,суд г.Молодечно,судья,освобожден,,,
Литвинович Сергей Георгиевич,суд Молодечненского района и г.Молодечно,судья и председатель,назначен,,бессрочно,
Литвинович Сергей Георгиевич,суд Молодечненского района,судья и председатель,освобожден,,,
Логачев Олег Викторович,суд Молодечненского района и г.Молодечно,судья,назначен,,бессрочно,
Логачев Олег Викторович,суд г.Молодечно,судья,освобожден,,,
Лужинский Александр Иванович,суд Молодечненского района и г.Молодечно,судья,назначен,,бессрочно,
Лужинский Александр Иванович,суд г.Молодечно,судья,освобожден,,,
Руденкова Ирина Сергеевна,суд Молодечненского района и г.Молодечно,судья и заместитель председателя,назначен,,бессрочно,
Руденкова Ирина Сергеевна,суд г.Молодечно,судья и заместитель председателя,освобожден,,,
Юревич Лариса Леоновна,суд Молодечненского района и г.Молодечно,судья,назначен,,бессрочно,
Юревич Лариса Леоновна,суд г.Молодечно,судья,освобожден,,,







