ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Костюкевич Валерий Евгеньевич,хозяйственный суд Гомельской области,заместитель председателя,назначен,,бессрочно,
Костюкевич Валерий Евгеньевич,хозяйственный суд Гомельской области,судья,освобожден,,,


