ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Кравцов Олег Эдуардович,01-002-03-02,судья,освобожден,перевод на другую работу,,
Новиков Владимир Михайлович,суд Центрального района г.Могилева,судья,освобожден,перевод на другую работу,,




