ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Гаркович Алексей Алексеевич,01-002-03-01,судья,назначен,,бессрочно,
Воронович Тадеуш Валентинович,02-000-03-01,председатель,назначен,,бессрочно,


