ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Данченко Николай Анатольевич,хозяйственный суд Гомельской области,председатель,назначен,,бессрочно,
Данченко Николай Анатольевич,хозяйственный суд Гомельской области,заместитель председателя,освобожден,,,



