ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Козубов Валерий Иванович,03-002-03-03,судья,освобожден,по собственному желанию,,
Карпушко Геннадий Апанасович,02-002-03-01,судья,освобожден,выход в отставку,,
Молчан Виктор Иосифович,суд г.Полоцка,судья,освобожден,по собственному желанию,,
Новиков Валерий Иванович,06-000-03-01,член суда,освобожден,перевод на другую работу,,
Цуранов Виктор Николаевич,03-002-03-01,судья,освобожден,по собственному желанию,,




