ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Кравцов Олег Анатольевич,07-007-03-01,судья,освобожден,по собственному желанию,,
Савенок Геннадий Степанович,03-017-03-01,судья,освобожден,по собственному желанию,,
Цыркунов Виктор Иванович,02-003-03-01,судья,освобожден,по собственному желанию,,



