ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Шестак Нина Владимировна,01-000-03-01,судья,назначен,,бессрочно,
Гребенчук Елена Николаевна,02-002-03-01,судья,назначен,,бессрочно,
Коваленок Сергей Владимирович,02-013-03-01,председатель,назначен,,бессрочно,
Серафимович Татьяна Владимировна,02-014-03-01,судья,назначен,,бессрочно,
Серафимович Татьяна Владимировна,02-010-03-01,судья по административным делам,освобожден,,,
Асадчая Наталья Викторовна,суд Мозырьского района и г.Мозыря,судья,назначен,,бессрочно,
Асадчая Наталья Викторовна,03-016-03-01,судья по административным делам,освобожден,,,
Ванкович Валерий Иванович,03-013-03-01,председатель,назначен,,бессрочно,
Карпенко Галина Ивановна,03-011-03-01,судья,назначен,,бессрочно,
Карпенко Галина Ивановна,03-011-03-01,судья по административным делам,освобожден,,,
Тозик Анатолий Николаевич,03-000-03-01,заместитель председателя,назначен,,бессрочно,
Кулаковский Валерий Леонтьевич,04-002-03-02,судья,назначен,,бессрочно,
Тракелевич Анна Константиновна,04-002-03-02,судья,назначен,,бессрочно,
Борисенко Егор Александрович,суд Солигорского района и г.Солигорска,судья,назначен,на время нахождения в социальном отпуске Кежун Алены Владимировны,на период,
Бычковская Галина Михайловна,05-012-03-01,судья,назначен,,бессрочно,
Герасимович Сергей Степанович,суд Борисовского района и г.Борисова,судья,назначен,,бессрочно,
Конончук Николай Константинович,суд Борисовского района и г.Борисова,заместитель председателя,назначен,,бессрочно,
Лапаник Татьяна Ивановна,суд Солигорского района и г.Солигорска,судья,назначен,,бессрочно,
Лойко Александр Владимирович,суд Минского района и г.Заславля,судья,назначен,на время нахождения в социальном отпуске Адамович Светланы Иосифовны,на период,
Минич Алексей Николаевич,суд Минского района и г.Заславля,судья,назначен,,бессрочно,
Павленко Юлия Васильевна,суд Слуцкого района и г.Слуцка,судья,назначен,,бессрочно,
Шупиков Андрей Валентинович,суд Слуцкого района и г.Слуцка,судья,назначен,,бессрочно,
Андросенко Валентина Ивановна,06-012-03-01,председатель,назначен,,бессрочно,
Валюженич Игорь Александрович,06-016-03-01,судья,назначен,,бессрочно,
Дзюрич Андрей Владимирович,06-010-03-01,судья,назначен,,бессрочно,
Дзюрич Андрей Владимирович,06-010-03-01,судья по административным делам,освобожден,,,
Дудченкова Ирина Николаевна,06-005-03-01,судья,назначен,,бессрочно,
Заричнюк Ольга Владимировна,06-002-03-02,судья,назначен,,бессрочно,
Красутский Артур Анатольевич,суд Ленинского района г.Бобруйска,судья,назначен,,бессрочно,
Расколодько Василий Степанович,суд Первомайского района г.Бобруйска,судья,назначен,,бессрочно,
Сосновский Дмитрий Иванович,06-005-03-01,судья,назначен,,бессрочно,
Ярмошевич Елена Сергеевна,суд Первомайского района г.Бобруйска,судья,назначен,,бессрочно,
Андреева Наталья Владимировна,05-002-03-01,судья,назначен,,бессрочно,
Андреева Наталья Владимировна,07-008-03-01,судья,освобожден,,,
Коршунович Павел Иванович,07-005-03-01,судья и председатель,назначен,,бессрочно,
Коршунович Павел Иванович,05-002-03-01,судья,освобожден,,,
Кругова Вера Борисовна,07-004-03-01,судья,назначен,,бессрочно,
Лебедь Юрий Николаевич,07-005-03-01,судья,назначен,,бессрочно,
Макаревич Светлана Юрьевна,07-004-03-01,судья,назначен,,бессрочно,
Масальская Татьяна Владимировна,07-006-03-01,судья,назначен,,бессрочно,
Троско Елена Николаевна,05-002-03-01,судья,назначен,,бессрочно,
Троско Елена Николаевна,03-000-03-01,судья,освобожден,,,
Турко Владимир Леонтьевич,05-002-03-01,судья и заместитель председателя,назначен,,бессрочно,
Усик Юрий Викторович,05-002-03-01,судья,назначен,,бессрочно,
Усик Юрий Викторович,07-005-03-01,судья,освобожден,,,
Фроленкова Лариса Андреевна,07-006-03-01,судья,назначен,,бессрочно,
Фроленкова Лариса Андреевна,05-003-03-01,судья,освобожден,,,















