ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Иванчик Галина Анатольевна,04-014-03-01,судья по административным делам,освобожден,истечение пятилетнего срока и отказ в назначении бессрочно,,
Коростылева Надежда Николаевна,03-002-03-04,судья,освобожден,по собственному желанию,,










