ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Коршунович Павел Иванович,07-000-00-02,судья,назначен,,бессрочно,
Коршунович Павел Иванович,05-002-03-01,судья и председатель,освобожден,,,
Горгадзе Татьяна Анатольевна,01-000-03-01,судья,назначен,,лет,5
Горгадзе Татьяна Анатольевна,01-002-03-02,судья,освобожден,,,
Децук Ирина Валерьевна,01-012-03-01,судья,назначен,,лет,5
Кудласевич Геннадий Иванович,01-009-03-01,судья,назначен,,лет,5
Лавренюк Татьяна Викторовна,01-002-03-02,судья,назначен,,лет,5
Савчук Александр Григорьевич,01-000-03-01,судья,назначен,,лет,5
Скалкович Марина Александровна,01-002-03-02,судья,назначен,,лет,5
Филоник Вера Вячеславовна,01-000-03-01,судья,назначен,,лет,5
Филоник Вера Вячеславовна,01-002-03-02,судья,освобожден,,,
Грабовская Инна Валерьевна,02-023-03-01,судья и председатель,назначен,,лет,5
Грабовская Инна Валерьевна,02-002-03-02,судья,освобожден,,,
Жарова Ирина Васильевна,02-003-03-01,судья,назначен,,лет,5
Кубракова Анна Сергеевна,02-014-03-01,судья,назначен,на время нахождения в социальном отпуске Хаткевич Юлии Анатольевны,на период,
Лапшова Мария Георгиевна,02-002-03-02,судья и заместитель председателя,назначен,,лет,5
Лещенко Виктория Александровна,02-000-03-01,судья,назначен,,бессрочно,
Лещенко Виктория Александровна,02-002-03-02,судья и заместитель председателя,освобожден,,,
Новик Алеся Васильевна,02-011-03-01,судья,назначен,,лет,5
Стефановский Игорь Эдуардович,02-000-03-01,первый заместитель председателя,назначен,,бессрочно,
Унукович Екатерина Михайловна,02-002-03-02,судья,назначен,,лет,5
Унукович Екатерина Михайловна,02-023-03-01,судья,освобожден,,,
Урбан Юрий Павлович,02-002-03-03,судья и заместитель председателя,назначен,,бессрочно,
Урбан Юрий Павлович,02-002-03-01,судья,освобожден,,,
Андреева Светлана Федоровна,03-009-03-01,судья,назначен,,лет,5
Бакунов Николай Николаевич,03-002-03-01,судья и председатель,назначен,,лет,5
Бакунов Николай Николаевич,03-000-03-01,судья,освобожден,,,
Град Александр Дмитриевич,03-012-03-01,судья и председатель,назначен,,лет,5
Град Александр Дмитриевич,03-014-03-01,судья,освобожден,,,
Качалова Наталья Сергеевна,03-009-03-01,судья и заместитель председателя,назначен,,лет,5
Прадун Ирина Васильевна,03-019-03-01,судья и председатель,назначен,,лет,5
Прадун Ирина Васильевна,03-009-03-01,судья и заместитель председателя,освобожден,,,
Симонович Наталья Владимировна,03-014-03-01,судья,назначен,,лет,5
Шершнёв Александр Николаевич,03-018-03-01,судья,назначен,,лет,5
Дубровский Вадим Игоревич,04-016-03-01,судья,назначен,,лет,5
Казакевич Юрий Витальевич,04-002-03-01,судья и заместитель председателя,назначен,,лет,5
Михневич Людмила Эдвардовна,04-014-03-01,судья и председатель,назначен,,лет,5
Михневич Людмила Эдвардовна,04-017-03-01,судья,освобожден,,,
Соловей Жанна Ивановна,04-016-03-01,судья,назначен,,лет,5
Ярмолик Александр Иванович,04-016-03-01,судья и председатель,назначен,,бессрочно,
Бородич Лина Ивановна,05-019-03-01,судья и председатель,назначен,,лет,5
Бродский Андрей Владимирович,05-018-03-01,судья,назначен,,лет,5
Новикова Екатерина Сергеевна,05-001-03-01,судья,назначен,,лет,5
Оксютчик Николай Викторович,05-000-03-02,судья,назначен,,лет,5
Семенкевич Татьяна Геннадьевна,05-022-03-01,судья,назначен,,лет,5
Стреж Эмилия Викторовна,05-012-03-01,судья,назначен,,лет,5
Тулейко Вячеслав Иванович,05-000-03-01,судья,назначен,,лет,5
Шутько Людмила Георгиевна,05-022-03-01,судья и председатель,назначен,,лет,5
Булацкая Алеся Александровна,06-003-03-01,судья,назначен,,лет,5
Головнёва Ольга Александровна,06-006-03-01,судья и председатель,назначен,,лет,5
Каранькова Елена Петровна,06-009-03-01,судья,назначен,,лет,5
Кацапова Светлана Михайловна,06-002-03-01,судья,назначен,,лет,5
Красутский Артур Анатольевич,06-003-03-01,заместитель председателя,назначен,,бессрочно,
Кулагина Ольга Викторовна,06-003-03-01,судья,назначен,,лет,5
Некрасова Екатерина Александровна,06-003-03-01,судья,назначен,,лет,5
Шведов Андрей Викторович,06-012-03-01,председатель,назначен,,бессрочно,
Белан Екатерина Александровна,07-006-03-01,судья,назначен,,лет,5
Бондаренко Светлана Александровна,05-002-03-01,судья,назначен,,лет,5
Бондаренко Светлана Александровна,07-003-03-01,судья и заместитель председателя,освобожден,,,
Лапаева Ангелина Дмитриевна,07-004-03-01,судья,назначен,,лет,5
Лапаева Ангелина Дмитриевна,07-004-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Пучковой Олеси Валерьевны,,
Мурашко Екатерина Николаевна,07-003-03-01,судья и заместитель председателя,назначен,,лет,5
Мурашко Екатерина Николаевна,07-001-03-01,судья,освобожден,,,
Сидорович Ольга Антоновна,07-002-03-01,судья,назначен,,лет,5
Склема Наталья Владимировна,07-006-03-01,судья,назначен,на время нахождения в социальном отпуске Игнатьевой Анны Игоревны,на период,
