ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Большакова Елена Владимировна,01-017-03-01,судья,назначен,,лет,5
Коледа Николай Николаевич,01-015-03-01,судья,назначен,,лет,5
Алексеенко Денис Владимирович,02-002-03-01,судья,назначен,,лет,5
Воротынская Светлана Владимировна,02-002-03-01,заместитель председателя,назначен,,бессрочно,
Вязицкий Александр Петрович,02-005-03-01,судья,назначен,,лет,5
Дегода Роман Игоревич,02-002-03-01,судья и председатель,назначен,,бессрочно,
Марцулевич Янина Сергеевна,02-015-03-01,судья,назначен,,лет,5
Тылец Анна Владимировна,02-002-03-02,судья,назначен,,лет,5
Хрипач Татьяна Павловна,02-020-03-01,судья,назначен,на время нахождения в социальном отпуске Лаюшко Ольги Ивановны,на период,
Цариков Владимир Михайлович,02-002-03-02,судья,назначен,,лет,5
Батракова Татьяна Викторовна,03-000-03-02,судья,назначен,,лет,5
Козыревич Лариса Николаевна,03-002-03-03,заместитель председателя,назначен,,бессрочно,
Маратаев Николай Валентинович,03-000-03-01,заместитель председателя,назначен,,бессрочно,
Минчин Валерий Леонидович,03-020-03-01,судья,назначен,,лет,5
Мохорев Александр Николаевич,03-002-03-03,судья,назначен,,лет,5
Ранько Евгений Леонидович,03-002-03-02,судья,назначен,,лет,5
Терехова Ольга Константиновна,03-002-03-03,судья,назначен,,лет,5
Гетьман Алексей Владимирович,04-003-03-01,судья,назначен,,лет,5
Голубович Максим Леонидович,04-002-03-02,судья,назначен,,лет,5
Голубович Максим Леонидович,04-018-03-01,судья,освобожден,,,
Дмитриев Вадим Викторович,04-002-03-02,судья,назначен,,лет,5
Иванова Татьяна Владимировна,04-002-03-02,судья,назначен,,лет,5
Ланцевич Светлана Николаевна,04-004-03-01,заместитель председателя,назначен,,бессрочно,
Петрович Олег Генрикович,04-018-03-01,судья,назначен,,лет,5
Позняк Владимир Владимирович,04-002-03-02,судья,назначен,,лет,5
Сенько Виктор Антонович,04-000-03-01,судья,назначен,,бессрочно,
Сенько Виктор Антонович,04-009-03-01,судья и председатель,освобожден,,,
Сергейко Николай Александрович,04-004-03-01,судья,назначен,,бессрочно,
Сергейко Николай Александрович,04-002-03-01,судья,освобожден,,,
Хихол Руслан Эдуардович,04-009-03-01,судья и председатель,назначен,,лет,5
Хихол Руслан Эдуардович,04-009-03-01,судья,освобожден,,,
Барейко Денис Васильевич,05-014-03-01,судья,назначен,,лет,5
Барейко Денис Васильевич,05-014-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Кажуро Анны Федоровны,,
Барсова Валерия Петровна,05-005-03-01,судья и заместитель председателя,назначен,,лет,5
Выдрина Оксана Олеговна,05-000-03-01,судья,назначен,,лет,5
Иванова Ольга Николаевна,05-014-03-01,судья,назначен,,лет,5
Кондратович Ирина Геннадьевна,05-022-03-01,судья,назначен,,лет,5
Конева Светлана Аркадьевна,05-013-03-01,судья,назначен,,бессрочно,
Лапеко Олег Игоревич,05-000-03-01,судья и заместитель председателя,назначен,,бессрочно,
Петрукович Ольга Иосифовна,05-001-03-01,судья,назначен,,лет,5
Петрусевич Вадим Иванович,05-014-03-01,судья,назначен,на время нахождения в социальном отпуске Коваленок Татьяны Николаевны,на период,
Полещук Виктория Васильевна,05-000-03-01,судья,назначен,,лет,5
Полещук Виктория Васильевна,05-014-03-01,судья,освобожден,,,
Самусева Светлана Николаевна,05-003-03-01,судья и председатель,назначен,,бессрочно,
Самусева Светлана Николаевна,05-005-03-01,судья и заместитель,освобожден,,,
Янцевич Александр Брониславович,05-000-03-02,судья,назначен,,лет,5
Бушкевич Александр Сергеевич,06-000-03-01,судья,назначен,,лет,5
Бушкевич Александр Сергеевич,06-002-03-01,судья,освобожден,,,
Корзо Лариса Васильевна,06-011-03-01,судья,назначен,,лет,5
Кочегарова Татьяна Викторовна,06-008-03-01,судья,назначен,,лет,5
Круголь Инна Андреевна,06-003-03-01,судья,назначен,,лет,5
Ларченко Наталья Васильевна,06-019-03-01,судья,назначен,,лет,5
Сафонова Вероника Олеговна,06-000-03-01,судья,назначен,,лет,5
Сафонова Вероника Олеговна,06-003-03-01,судья,освобожден,,,
Сергожко Алина Алексеевна,06-003-03-01,судья,назначен,,лет,5
Волк Александр Александрович,07-007-03-01,судья,назначен,,лет,5
