ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Абрамов Юрий Григорьевич,03-002-03-04,судья,освобожден,невозможность нахождения на должности,,
Цыганков Николай Николаевич,суд Солигорского района и г.Солигорска,судья,освобожден,по собственному желанию,,
Юрченко Виктор Семенович,03-000-03-01,судья,освобожден,выход в отставку,,
Давлюд Евгений Владимирович,02-000-03-01,судья,назначен,,бессрочно,
Костогрызов Николай Евгеньевич,02-020-03-01,судья по административным делам,назначен,,бессрочно,
Лазарь Николай Петрович,02-001-03-01,судья,назначен,,бессрочно,
Николаева Лия Петровна,суд Полоцкого района,судья по административным делам,назначен,,бессрочно,
Петров Леонид Григорьевич,02-000-03-01,судья,назначен,,бессрочно,
Спирченок Сергей Александрович,02-020-03-01,судья,назначен,,бессрочно,
Ходченкова Татьяна Валерьевна,02-001-03-01,судья по административным делам,назначен,,бессрочно,
Ядройцева Людмила Анатольевна,02-004-03-01,судья по административным делам,назначен,,бессрочно,
Бурба Сергей Григорьевич,03-013-03-01,судья по административным делам,назначен,,бессрочно,
Ваврентович Александр Николаевич,03-015-03-01,судья по административным делам,назначен,,бессрочно,
Клименко Александр Иванович,суд Жлобинского района и г.Жлобина,судья,назначен,,бессрочно,
Романовская Елена Михайловна,03-012-03-01,судья по административным делам,назначен,,бессрочно,
Стрельченко Анатолий Николаевич,суд г.Речицы,судья,назначен,,бессрочно,
Хомич Александр Александрович,03-002-03-02,судья по административным делам,назначен,,бессрочно,
Ануфриев Александр Иванович,04-006-03-01,судья по административным делам,назначен,,бессрочно,
Демченко Дмитрий Викторович,04-002-03-01,судья по административным делам,назначен,,бессрочно,
Казакевич Наталия Чеславовна,04-003-03-01,судья по административным делам,назначен,,бессрочно,
Лихач Андрей Андреевич,суд Слонимского района и г.Слонима,судья по административным делам,назначен,,бессрочно,
Лях Татьяна Александровна,04-010-03-01,судья по административным делам,назначен,,бессрочно,
Сенько Виктор Антонович,04-009-03-01,судья по административным делам,назначен,,бессрочно,
Шилин Александр Сергеевич,04-015-03-01,судья по административным делам,назначен,,бессрочно,
Аврусевич Василий Степанович,05-004-03-01,судья по административным делам,назначен,,бессрочно,
Болотов Алексей Викторович,суд г.Борисова,судья по административным делам,назначен,,бессрочно,
Левкович Алексей Михайлович,суд Минского района и г.Заславля,судья,назначен,,бессрочно,
Симонов Александр Анатольевич,05-000-03-01,судья по административным делам,назначен,,бессрочно,
Симонов Александр Анатольевич,01-000-03-01,судья,освобожден,,,
Гулешова Елена Ивановна,06-001-03-01,судья по административным делам,назначен,,бессрочно,
Матвеев Сергей Алексеевич,06-008-03-01,судья по административным делам,назначен,,бессрочно,
Шитина Галина Николаевна,06-017-03-01,судья по административным делам,назначен,,бессрочно,
Песенко Наталья Николаевна,07-004-03-01,судья по административным делам,назначен,,бессрочно,












