ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Казак Тамара Павловна,01-013-03-01,судья,назначен,на время нахождения в социальном отпуске Будник Натальи Викторовны,на период,
Казак Тамара Павловна,01-013-03-01,судья по административным делам, освобожден,,,
Дядичкина Наталья Алексеевна,02-018-03-01,судья,назначен,,бессрочно,
Дядичкина Наталья Алексеевна,02-018-03-01,судья по административным делам, освобожден,,,
Ломако Сергей Иванович,02-002-03-02,судья и председатель,назначен,,бессрочно,
Ломако Сергей Иванович,02-000-03-01,судья,освобожден,,,
Хамиченок Николай Николаевич,02-000-03-01,судья,назначен,,бессрочно,
Хамиченок Николай Николаевич,суд Лепельского района и г.Лепеля,судья,освобожден,,,
Шильченок Виктор Федорович,хозяйственный суд Витебской области,судья,назначен,,бессрочно,
Зинькевич Фадей Анатольевич,02-011-03-01,судья,назначен,,бессрочно,
Зинькевич Фадей Анатольевич,суд Лепельского района и г.Лепеля,судья,освобожден,,,
Козловский Николай Павлович,02-011-03-01,судья,назначен,,бессрочно,
Козловский Николай Павлович,суд Лепельского района и г.Лепеля,судья и заместитель председателя,освобожден,,,
Лисунов Геннадий Михайлович,02-011-03-01,судья и председатель,назначен,,бессрочно,
Лисунов Геннадий Михайлович,суд Лепельского района и г.Лепеля,судья и председатель,освобожден,,,
Сушко Наталья Сергеевна,02-011-03-01,судья,назначен,,бессрочно,
Сушко Наталья Сергеевна,суд Лепельского района и г.Лепеля,судья,освобожден,,,
Армушевич Валерий Николаевич,03-002-03-03,судья,назначен,,бессрочно,
Горелов Николай Витальевич,суд Мозырьского района и г.Мозыря,судья,назначен,,бессрочно,
Козачек Виктор Адамович,03-002-03-04,судья,назначен,,бессрочно,
Федорцов Дмитрий Александрович,хозяйственный суд Гомельской области,судья,назначен,,бессрочно,
Адамик Дмитрий Сергеевич,04-011-03-01,судья,назначен,,бессрочно,
Поболь Владимир Зенонович,04-008-03-01,председатель,назначен,,бессрочно,
Шуманская Ольга Юрьевна,04-002-03-01,судья,назначен,на время нахождения в социальном отпуске Кулаковской Виктории Николаевны,на период,
Абрамчик Юрий Анатольевич,05-006-03-01,председатель,назначен,,бессрочно,
Буравцов Александр Иванович,суд Солигорского района и г.Солигорска,судья,назначен,,бессрочно,
Кондратьев Владимир Александрович,05-013-03-01,судья,назначен,,бессрочно,
Борисовец Людмила Викторовна,05-018-03-01,судья,назначен,,бессрочно,
Борисовец Людмила Викторовна,суд Слуцкого района и г.Слуцка,судья,освобожден,,,
Галезник Александр Михайлович,05-018-03-01,судья и заместитель председателя,назначен,,бессрочно,
Галезник Александр Михайлович,суд Слуцкого района и г.Слуцка,судья и заместитель председателя,освобожден,,,
Зубарь Людмила Никодимовна,05-018-03-01,судья,назначен,,бессрочно,
Зубарь Людмила Никодимовна,суд Слуцкого района и г.Слуцка,судья,освобожден,,,
Люцко Валентина Георгиевна,05-018-03-01,судья,назначен,,бессрочно,
Люцко Валентина Георгиевна,суд Слуцкого района и г.Слуцка,судья,освобожден,,,
Нестеров Валерий Григорьевич,05-018-03-01,судья и председатель,назначен,,бессрочно,
Нестеров Валерий Григорьевич,суд Слуцкого района и г.Слуцка,судья и председатель,освобожден,,,
Павленко Юлия Васильевна,05-018-03-01,судья,назначен,,бессрочно,
Павленко Юлия Васильевна,суд Слуцкого района и г.Слуцка,судья,освобожден,,,
Шупиков Андрей Валентинович,05-018-03-01,судья,назначен,,бессрочно,
Шупиков Андрей Валентинович,суд Слуцкого района и г.Слуцка,судья,освобожден,,,
Картинин Павел Николаевич,суд Первомайского района г.Бобруйска,заместитель председателя,назначен,,бессрочно,
Пискунов Виталий Викторович,06-019-03-01,судья,назначен,,бессрочно,
Цикунова Елена Евгеньевна,06-021-03-01,судья,назначен,,бессрочно,



























