ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Будник Наталья Викторовна,01-013-03-01,председатель,назначен,,бессрочно,
Болоболова Зинаида Васильевна,02-003-03-01,судья,назначен,,лет,5
Васильева Жанна Александровна,хозяйственный суд Витебской области,судья,назначен,,лет,5
Григорьева Наталья Евгеньевна,02-013-03-01,председатель,назначен,,бессрочно,
Гаращенко Михаил Иванович,03-021-03-01,председатель,назначен,,бессрочно,
Пискунов Александр Евгеньевич,03-005-03-01,судья,назначен,,бессрочно,
Пискунов Александр Евгеньевич,03-006-03-01,судья,освобожден,,,
Федосова Ольга Сергеевна,03-013-03-01,судья,назначен,,лет,5
Шевцов Сергей Михайлович,03-000-03-01,судья,назначен,,бессрочно,
Шевцов Сергей Михайлович,03-009-03-01,судья и заместитель председателя,освобожден,,,
Бальцевич Елена Викторовна,04-010-03-01,судья,назначен,,лет,5
Ластовский Иван Стефанович,04-016-03-01,судья,назначен,на время нахождения в социальном отпуске Онуфрени Оксаны Владимировны,на период,
Соболева Наталья Васильевна,04-002-03-01,председатель,назначен,,бессрочно,
Боборыкин Владимир Александрович,05-001-03-01,судья,назначен,,бессрочно,
Боборыкин Владимир Александрович,05-014-03-01,судья,освобожден,,,
Богданович Инна Анатольевна,05-019-03-01,судья,назначен,на время нахождения в социальном отпуске Бородич Лины Ивановны,на период,
Дунаева Марина Чеславовна,05-016-03-01,председатель,назначен,,бессрочно,
Кохановская Инна Валерьевна,05-014-03-01,судья,назначен,,лет,5
Кохановская Инна Валерьевна,05-014-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Гуд Ольги Васильевны,,
Понкратов Василий Васильевич,05-001-03-01,судья,назначен,,бессрочно,
Понкратов Василий Васильевич,05-005-03-01,судья,освобожден,,,
Прокопович Ольга Ивановна,05-020-03-01,заместитель председателя,назначен,,бессрочно,
Рябой Валерий Александрович,05-020-03-01,судья,назначен,,бессрочно,
Рябой Валерий Александрович,05-021-03-01,судья,освобожден,,,
Трепашко Татьяна Васильевна,05-003-03-01,судья,назначен,,лет,5
Горовенко Ольга Александровна,06-017-03-01,судья,назначен,,лет,5
Дворяченко Сергей Владимирович,06-013-03-01,судья,назначен,,лет,5
Климов Алексей Александрович,06-003-03-01,судья,назначен,,лет,5
Мазуров Валерий Владимирович,06-002-03-02,председатель,назначен,,бессрочно,
Кучук Дина Валентиновна,05-002-03-01,судья,назначен,,бессрочно,
Кучук Дина Валентиновна,07-002-03-01,судья,освобожден,,,
Масальская Татьяна Владимировна,07-006-03-01,судья,назначен,,лет,5
Мельникова Елена Игнатьевна,хозяйственный суд г.Минска,судья,назначен,,лет,5
Полулех Кирилл Игоревич,07-007-03-01,судья,назначен,,лет,5
Протосовицкая Наталья Владимировна,07-004-03-01,судья,назначен,,лет,5
Протосовицкая Наталья Владимировна,07-004-03-01,судья по административным делам,освобожден,,,
Ходанович Александр Александрович,07-009-03-01,судья,назначен,на время нахождения в социальном отпуске Павлючук Татьяны Евгеньевны,на период,
Аксененко Галина Федоровна,06-000-03-01,судья,освобожден,выход в отставку,,
Вагина Валентина Борисовна,06-022-03-01,судья,освобожден,по собственному желанию,,
Драчан Людмила Александровна,05-016-03-01,судья и председатель,освобожден,выход в отставку,,
Климова Татьяна Викторовна,04-002-03-02,заместитель председателя,освобожден,по собственному желанию,,
Климова Татьяна Викторовна,04-002-03-02,судья,оставлен в должности,,,
Павлович Артемий Викторович,07-008-03-01,судья,освобожден,по собственному желанию,,
Семин Леонид Иосифович,06-011-03-01,судья и председатель,освобожден,выход в отставку,,
Циунчик Виктор Иосифович,04-005-03-01,председатель,освобожден,истечение срока полномочий,,
Циунчик Виктор Иосифович,04-005-03-01,судья,оставлен в должности,,,
Чиркун Константин Константинович,01-003-03-01,судья,освобожден,отказ от перевода в связи с сокращением численности,,
Ефремов Андрей Петрович,06-000-03-01,судья,включить,состав президиума,бессрочно,
Аксененко Галина Федоровна,06-000-03-01,судья,исключить,состав президиума,,
















































