ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Богдан Тамара Ивановна,04-018-03-01,председатель,освобожден,истечение срока полномочий,,
Богдан Тамара Ивановна,04-018-03-01,судья,оставлен в должности,,,
Вабищевич Александр Михайлович,01-010-03-01,судья,освобожден,выход в отставку,,
Ванкович Валерий Иванович,03-013-03-01,судья и председатель,освобожден,по собственному желанию,,
Криводубская Елена Анатольевна,суд Минского района и г.Заславля,судья,освобожден,по собственному желанию,,
Нестеров Валерий Григорьевич,05-018-03-01,председатель,освобожден,истечение срока полномочий,,
Нестеров Валерий Григорьевич,05-018-03-01,судья,оставлен в должности,,,
Новиков Валерий Иванович,06-000-03-01,судья,освобожден,выход в отставку,,
Парфенова Диана Ивановна,02-000-03-01,судья,освобожден,выход в отставку,,
Руденкова Ирина Сергеевна,05-014-03-01,заместитель председателя,освобожден,истечение срока полномочий,,
Руденкова Ирина Сергеевна,05-014-03-01,судья,оставлен в должности,,,
Степанова Виктория Александровна,07-008-03-01,судья,освобожден,по собственному желанию,,
Скориков Николай Иванович,Белорусский военный суд,судья,освобожден,по собственному желанию,,
Ханевич Таисия Ивановна,03-005-03-01,судья и председатель,освобожден,выход в отставку,,
Клещенок Геннадий Федорович,05-000-03-01,заместитель председателя,включить,состав президиума,бессрочно,






























