ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Гарновский Анатолий Адамович,Высший Хозяйственный Суд,судья,назначен,,бессрочно,
Гарновский Анатолий Адамович,хозяйственный суд Минской области,судья и председатель,освобожден,,,
Григорович Владимир Владимирович,Бобруйский межгарнизонный военный суд,судья и председатель,назначен,,бессрочно,
Григорович Владимир Владимирович,Минский межгарнизонный военный суд,судья и заместитель председателя,освобожден,,,
Киенко Олег Борисович,Высший Хозяйственный Суд,судья,назначен,,бессрочно,
Киенко Олег Борисович,хозяйственный суд Витебской области,судья и заместитель председателя,освобожден,,,
Карабан Роман Яковлевич,01-002-03-02,судья,назначен,,лет,5
Корогода Алексей Сергеевич,01-002-03-02,судья,назначен,,лет,5
Малейчук Александр Петрович,01-015-03-01,судья,назначен,,лет,5
Архипова Наталья Игоревна,02-014-03-01,судья,назначен,,лет,5
Унукович Екатерина Михайловна,02-023-03-01,судья,назначен,,лет,5
Бурба Сергей Григорьевич,03-000-03-01,судья,назначен,,бессрочно,
Бурба Сергей Григорьевич,03-002-03-03,судья,освобожден,,,
Ковалевич Ирина Ивановна,03-002-03-04,судья,назначен,,лет,5
Лобунец Владимир Иванович,03-002-03-03,судья и председатель,назначен,,бессрочно,
Лобунец Владимир Иванович,03-002-03-01,судья и заместитель председателя,освобожден,,,
Болондь Сергей Чеславович,04-017-03-01,судья,назначен,,лет,5
Ковальчук Андрей Викторович,04-000-03-01,судья,назначен,,бессрочно,
Ковальчук Андрей Викторович,04-002-03-02,судья,освобожден,,,
Полякова Наталья Ростиславовна,04-010-03-01,судья,назначен,,лет,5
Игликов Игорь Игоревич,05-001-03-01,судья,назначен,,бессрочно,
Игликов Игорь Игоревич,06-001-03-01,судья,освобожден,,,
Казловский Александр Евгеньевич,05-019-03-01,судья,назначен,на время нахождения в социальном отпуске Яковлевой Людмилы Михайловны,на период,
Рухлевич Лилия Борисовна,05-017-03-01,судья и заместитель председателя,назначен,,лет,5
Синявский Дмитрий Владимирович,05-014-03-01,судья,назначен,,лет,5
Ветерец Марина Петровна,06-015-03-01,судья,назначен,,лет,5
Воробьева Елена Михайловна,06-007-03-01,судья,назначен,,лет,5
Горовец Валентина Владимировна,хозяйственный суд Могилевской области,судья,назначен,,лет,5
Мелешко Александр Иванович,хозяйственный суд Могилевской области,судья,назначен,на время нахождения в социальном отпуске Адамовой Тамары Владимировны,на период,
Жуковец Денис Александрович,хозяйственный суд г.Минска,судья,назначен,,лет,5
Колбасов Роман Александрович,хозяйственный суд г.Минска,судья,назначен,,лет,5
Миколенко Татьяна Александровна,хозяйственный суд г.Минска,судья,назначен,,лет,5
Олешкевич Андрей Петрович,хозяйственный суд г.Минска,судья,назначен,,лет,5
Ревинская Татьяна Владимировна,05-002-03-01,судья,назначен,,бессрочно,
Ревинская Татьяна Владимировна,07-006-03-01,судья,освобожден,,,
Ткачева Татьяна Аркадьевна,07-009-03-01,судья,назначен,,лет,5
Янковский Геннадий Зигмунтович,07-001-03-01,судья,назначен,,бессрочно,
Янковский Геннадий Зигмунтович,04-013-03-01,судья,освобожден,,,
Анацко Оксана Андреевна,хозяйственный суд Гродненской области,судья,освобожден,по собственному желанию,,
Боборыкин Владимир Александрович,05-001-03-01,судья,освобожден,по собственному желанию,,
Богданович Инна Анатольевна,05-019-03-01,судья,освобожден,по собственному желанию,,
Веренич Надежда Михайловна,01-009-03-01,судья,освобожден,по собственному желанию,,
Крот Игорь Владимирович,05-002-03-01,судья,освобожден,выход в отставку,,
Кулаковская Виктория Николаевна,04-002-03-01,судья,освобожден,перевод на другую работу,,
Лужинский Александр Иванович,05-005-03-01,судья и председатель,освобожден,перевод на другую работу,,
Расколодько Василий Степанович,06-003-03-01,судья,освобожден,выход в отставку,,
Сорока Ирина Анатольевна,06-002-03-01,судья,освобожден,выход в отставку,,
Филипповский Владимир Викторович,Высший Хозяйственный Суд,судья,освобожден,выход в отставку,,
Шобик Валерий Васильевич,Высший Хозяйственный Суд,судья,освобожден,по собственному желанию,,
Гарновский Анатолий Адамович,Высший Хозяйственный Суд,судья,включить,состав президиума,бессрочно,
Шобик Валерий Васильевич,Высший Хозяйственный Суд,судья,исключить,состав президиума,,





















































