ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Черняк Елена Леонидовна,07-003-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Реутской Надежды Заловны,,
Герасимович Ядвига Николаевна,06-017-03-01,судья,освобожден,выход в отставку,,
Желванова Валентина Федоровна,хозяйственный суд Витебской области,судья,освобожден,выход в отставку,,
Зубарев Александр Михайлович,хозяйственный суд Гомельской области,судья,освобожден,грубое нарушение должностных обязанностей,,
Ермоленков Федор Федорович,05-000-03-01,судья,освобожден,выход в отставку,,
Ивашкевич Олег Евгеньевич,05-006-03-01,судья,освобожден,выход в отставку,,
Карих Наталья Валерьевна,04-001-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Малявко Майи Евгеньевны,,
Китаева Тамара Болеславовна,Высший Хозяйственный Суд,судья,освобожден,выход в отставку,,
Коваленко Светлана Петровна,04-010-03-01,судья,освобожден,выход в отставку,,
Колодко Сергей Борисович,хозяйственный суд Гомельской области,судья и заместитель председателя,освобожден,по собственному желанию,,
Костюк Дмитрий Николаевич,02-002-03-02,судья,освобожден,по собственному желанию,,
Купрацевич Михаил Савельевич,02-021-03-01,судья,освобожден,выход в отставку,,
Лалаев Михаил Александрович,02-003-03-01,судья,освобожден,по собственному желанию,,
Леонович Елена Валерьевна,05-002-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Андреевой Натальи Владимировны,,
Серебрякова Лариса Владимировна,хозяйственный суд Витебской области,судья,освобожден,выход в отставку,,
Скугарева Наталья Владимировна,07-007-03-01,судья,освобожден,по собственному желанию,,
Точкар Александр Федорович,05-001-03-01,судья,освобожден,систематические дисциплинарные нарушения,,
Фалькович Александр Филиппович,02-000-03-01,судья,освобожден,выход в отставку,,
Шобик Валерий Васильевич,Высший Хозяйственный Суд,судья,включить,состав президиума,бессрочно,
Китаева Тамара Болеславовна,Высший Хозяйственный Суд,судья,исключить,состав президиума,,



































