ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Ангельцов Анатолий Гаврилович,03-002-03-01,председатель,освобожден,выход в отставку,,
Баязитов Рафаэль Габдулбарович,хозяйственный суд Минской области,судья,освобожден,по собственному желанию,,
Валентюкевич Валентина Лукьянова,хозяйственный суд Минской области,судья,освобожден,по собственному желанию,,
Гуд Галина Петровна,03-007-03-01,судья,освобожден,по собственному желанию,,
Ерошевич Сергей Дмитриевич,03-017-03-01,судья,освобожден,по собственному желанию,,
Мальчук Владимир Иванович,07-004-03-01,судья,освобожден,перевод на другую работу,,
Навойчик Ирина Григорьевна,хозяйственный суд Минской области,судья,освобожден,по собственному желанию,,
Протас Сергей Леонидович,04-000-03-01,судья,освобожден,перевод на другую работу,,
Трофимов Владимир Александрович,01-010-03-01,судья,освобожден,по состоянию здоровья,,
Шибанов Алексей Федорович,хозяйственный суд Гомельской области,судья,освобожден,выход в отставку,,



