ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Мирониченко Иван Алексеевич,07-000-00-02,заместитель председателя,назначен,,бессрочно,
Пташник Владимир Николаевич,07-000-00-02,заместитель председателя,назначен,,бессрочно,
Царенко Евгений Михайлович,07-000-00-02,заместитель председателя,назначен,,бессрочно,

