ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Конюк Александр Владимирович,Минский межгарнизонный военный суд,председатель,назначен,,бессрочно,
Конюк Александр Владимирович,Белорусский военный суд,судья,освобожден,,,
Тузов Юрий Алексеевич,Белорусский военный суд,судья,назначен,,бессрочно,
Тузов Юрий Алексеевич,Брестский межгарнизонный военный суд,судья,освобожден,,,
Чижов Андрей Вячеславович,Бобруйский межгарнизонный военный суд,судья,назначен,,бессрочно,































